Invoice ID,CustomerID,BillToCustomerID,SalespersonPersonID,InvoiceDate,Customer Purchase Order Number
1752,81,1,13,2013-02-04 00:00:00.000,"14569"
1755,100,1,13,2013-02-04 00:00:00.000,"19194"
1844,45,1,13,2013-02-06 00:00:00.000,"18180"
1981,146,1,13,2013-02-09 00:00:00.000,"14257"
1982,149,1,13,2013-02-09 00:00:00.000,"17767"
1983,154,1,13,2013-02-09 00:00:00.000,"18381"
2020,44,1,13,2013-02-11 00:00:00.000,"11270"
2031,97,1,13,2013-02-11 00:00:00.000,"14580"
2090,97,1,13,2013-02-12 00:00:00.000,"10987"
2119,30,1,13,2013-02-13 00:00:00.000,"10079"
2126,125,1,13,2013-02-13 00:00:00.000,"14775"
2161,50,1,13,2013-02-14 00:00:00.000,"10473"
2222,115,1,13,2013-02-15 00:00:00.000,"13448"
2266,133,1,13,2013-02-16 00:00:00.000,"10590"
2271,162,1,13,2013-02-16 00:00:00.000,"12993"
2299,30,1,13,2013-02-18 00:00:00.000,"10079"
2331,110,1,13,2013-02-18 00:00:00.000,"12032"
2347,191,1,13,2013-02-19 00:00:00.000,"12023"
2362,23,1,13,2013-02-19 00:00:00.000,"18221"
2397,50,1,13,2013-02-20 00:00:00.000,"10473"
2415,98,1,13,2013-02-20 00:00:00.000,"12045"
2436,176,1,13,2013-02-20 00:00:00.000,"18607"
2468,48,1,13,2013-02-21 00:00:00.000,"19816"
2473,201,1,13,2013-02-21 00:00:00.000,"18589"
2516,127,1,13,2013-02-22 00:00:00.000,"10103"
2521,146,1,13,2013-02-22 00:00:00.000,"18017"
2522,12,1,13,2013-02-22 00:00:00.000,"10483"
2525,159,1,13,2013-02-22 00:00:00.000,"11556"
2529,188,1,13,2013-02-22 00:00:00.000,"14410"
2536,87,1,13,2013-02-22 00:00:00.000,"17489"
2583,136,1,13,2013-02-25 00:00:00.000,"11532"
2604,94,1,13,2013-02-25 00:00:00.000,"19794"
2657,3,1,13,2013-02-26 00:00:00.000,"14993"
2713,125,1,13,2013-02-27 00:00:00.000,"15558"
2762,191,1,13,2013-03-01 00:00:00.000,"12023"
2767,161,1,13,2013-03-01 00:00:00.000,"16753"
2797,174,1,13,2013-03-01 00:00:00.000,"19151"
2818,195,1,13,2013-03-01 00:00:00.000,"19031"
2849,83,1,13,2013-03-02 00:00:00.000,"19600"
2957,18,1,13,2013-03-05 00:00:00.000,"12982"
2960,49,1,13,2013-03-05 00:00:00.000,"13535"
2964,119,1,13,2013-03-05 00:00:00.000,"11170"
2969,201,1,13,2013-03-05 00:00:00.000,"18699"
3008,5,1,13,2013-03-06 00:00:00.000,"15903"
3009,15,1,13,2013-03-06 00:00:00.000,"16639"
3021,136,1,13,2013-03-06 00:00:00.000,"12881"
3098,34,1,13,2013-03-07 00:00:00.000,"11262"
3102,50,1,13,2013-03-07 00:00:00.000,"12051"
3118,168,1,13,2013-03-07 00:00:00.000,"19805"
3184,45,1,13,2013-03-08 00:00:00.000,"19496"
3195,113,1,13,2013-03-08 00:00:00.000,"19607"
3201,152,1,13,2013-03-08 00:00:00.000,"11224"
3202,155,1,13,2013-03-08 00:00:00.000,"16678"
3203,162,1,13,2013-03-08 00:00:00.000,"19040"
3258,16,1,13,2013-03-09 00:00:00.000,"10265"
3301,85,1,13,2013-03-11 00:00:00.000,"12986"
3304,104,1,13,2013-03-11 00:00:00.000,"10101"
3307,110,1,13,2013-03-11 00:00:00.000,"17445"
3319,189,1,13,2013-03-11 00:00:00.000,"17500"
3322,199,1,13,2013-03-11 00:00:00.000,"17666"
3401,190,1,13,2013-03-12 00:00:00.000,"19965"
3414,1,1,13,2013-03-12 00:00:00.000,"15402"
3448,139,1,13,2013-03-12 00:00:00.000,"19881"
3483,103,1,13,2013-03-13 00:00:00.000,"17138"
3503,49,1,13,2013-03-13 00:00:00.000,"19206"
3543,160,1,13,2013-03-14 00:00:00.000,"10947"
3643,194,1,13,2013-03-15 00:00:00.000,"11558"
3650,5,1,13,2013-03-15 00:00:00.000,"14866"
3662,178,1,13,2013-03-15 00:00:00.000,"13636"
3668,193,1,13,2013-03-15 00:00:00.000,"10124"
3733,10,1,13,2013-03-18 00:00:00.000,"10239"
3755,21,1,13,2013-03-19 00:00:00.000,"13223"
3773,129,1,13,2013-03-19 00:00:00.000,"10075"
3783,91,1,13,2013-03-19 00:00:00.000,"10110"
3798,185,1,13,2013-03-19 00:00:00.000,"12803"
3868,11,1,13,2013-03-20 00:00:00.000,"14741"
3880,150,1,13,2013-03-20 00:00:00.000,"18597"
3936,118,1,13,2013-03-21 00:00:00.000,"17561"
3943,39,1,13,2013-03-21 00:00:00.000,"17794"
4010,93,1,13,2013-03-22 00:00:00.000,"14188"
4013,170,1,13,2013-03-22 00:00:00.000,"16727"
4036,81,1,13,2013-03-22 00:00:00.000,"17134"
4049,62,1,13,2013-03-22 00:00:00.000,"19612"
4053,183,1,13,2013-03-22 00:00:00.000,"11879"
4092,155,1,13,2013-03-25 00:00:00.000,"16678"
4163,93,1,13,2013-03-26 00:00:00.000,"14188"
4164,81,1,13,2013-03-26 00:00:00.000,"17134"
4179,64,1,13,2013-03-26 00:00:00.000,"16792"
4286,201,1,13,2013-03-28 00:00:00.000,"18699"
4346,9,1,13,2013-03-29 00:00:00.000,"10663"
4361,7,1,13,2013-03-29 00:00:00.000,"15297"
4375,46,1,13,2013-03-30 00:00:00.000,"11026"
4519,90,1,13,2013-04-02 00:00:00.000,"13206"
4646,132,1,13,2013-04-04 00:00:00.000,"19588"
4664,43,1,13,2013-04-04 00:00:00.000,"14499"
4733,166,1,13,2013-04-05 00:00:00.000,"10808"
4746,182,1,13,2013-04-05 00:00:00.000,"11213"
4757,31,1,13,2013-04-05 00:00:00.000,"13291"
4774,156,1,13,2013-04-06 00:00:00.000,"14318"
4786,13,1,13,2013-04-08 00:00:00.000,"18572"
4837,21,1,13,2013-04-09 00:00:00.000,"14924"
4885,15,1,13,2013-04-10 00:00:00.000,"18209"
4910,175,1,13,2013-04-10 00:00:00.000,"13560"
5016,10,1,13,2013-04-12 00:00:00.000,"11439"
5028,75,1,13,2013-04-12 00:00:00.000,"19813"
5097,58,1,13,2013-04-13 00:00:00.000,"10494"
5101,107,1,13,2013-04-13 00:00:00.000,"18664"
5136,52,1,13,2013-04-15 00:00:00.000,"13925"
5142,170,1,13,2013-04-15 00:00:00.000,"16727"
5173,13,1,13,2013-04-16 00:00:00.000,"17196"
5175,27,1,13,2013-04-16 00:00:00.000,"17436"
5181,80,1,13,2013-04-16 00:00:00.000,"12564"
5186,104,1,13,2013-04-16 00:00:00.000,"13640"
5192,143,1,13,2013-04-16 00:00:00.000,"18636"
5193,150,1,13,2013-04-16 00:00:00.000,"15279"
5305,102,1,13,2013-04-17 00:00:00.000,"11340"
5313,161,1,13,2013-04-17 00:00:00.000,"10506"
5384,65,1,13,2013-04-18 00:00:00.000,"12769"
5396,76,1,13,2013-04-18 00:00:00.000,"16777"
5425,87,1,13,2013-04-19 00:00:00.000,"10797"
5446,49,1,13,2013-04-19 00:00:00.000,"14150"
5455,112,1,13,2013-04-19 00:00:00.000,"13281"
5479,27,1,13,2013-04-19 00:00:00.000,"15314"
5499,128,1,13,2013-04-20 00:00:00.000,"11263"
5537,133,1,13,2013-04-22 00:00:00.000,"14461"
5540,90,1,13,2013-04-22 00:00:00.000,"18344"
5564,48,1,13,2013-04-22 00:00:00.000,"13201"
5576,16,1,13,2013-04-22 00:00:00.000,"10230"
5579,179,1,13,2013-04-22 00:00:00.000,"18272"
5622,3,1,13,2013-04-23 00:00:00.000,"11365"
5633,143,1,13,2013-04-23 00:00:00.000,"12482"
5674,105,1,13,2013-04-23 00:00:00.000,"19165"
5758,33,1,13,2013-04-25 00:00:00.000,"10468"
5779,114,1,13,2013-04-26 00:00:00.000,"10712"
5787,63,1,13,2013-04-26 00:00:00.000,"14094"
5788,180,1,13,2013-04-26 00:00:00.000,"14334"
5932,132,1,13,2013-04-29 00:00:00.000,"18628"
5941,80,1,13,2013-04-30 00:00:00.000,"12564"
5946,126,1,13,2013-04-30 00:00:00.000,"10427"
5949,166,1,13,2013-04-30 00:00:00.000,"18514"
6010,121,1,13,2013-04-30 00:00:00.000,"11505"
6014,103,1,13,2013-04-30 00:00:00.000,"14942"
6019,180,1,13,2013-04-30 00:00:00.000,"19298"
6028,51,1,13,2013-05-01 00:00:00.000,"10524"
6045,127,1,13,2013-05-01 00:00:00.000,"19265"
6101,78,1,13,2013-05-02 00:00:00.000,"13838"
6156,121,1,13,2013-05-03 00:00:00.000,"11505"
6161,167,1,13,2013-05-03 00:00:00.000,"15211"
6175,97,1,13,2013-05-03 00:00:00.000,"17223"
6177,43,1,13,2013-05-03 00:00:00.000,"15890"
6229,67,1,13,2013-05-04 00:00:00.000,"14177"
6246,171,1,13,2013-05-04 00:00:00.000,"19784"
6264,15,1,13,2013-05-06 00:00:00.000,"13491"
6334,76,1,13,2013-05-06 00:00:00.000,"18064"
6358,194,1,13,2013-05-07 00:00:00.000,"16867"
6376,37,1,13,2013-05-07 00:00:00.000,"16139"
6387,178,1,13,2013-05-07 00:00:00.000,"16421"
6404,76,1,13,2013-05-08 00:00:00.000,"18064"
6423,160,1,13,2013-05-08 00:00:00.000,"12516"
6493,159,1,13,2013-05-09 00:00:00.000,"14009"
6607,101,1,13,2013-05-10 00:00:00.000,"13830"
6649,182,1,13,2013-05-11 00:00:00.000,"13386"
6678,184,1,13,2013-05-13 00:00:00.000,"19419"
6686,116,1,13,2013-05-13 00:00:00.000,"14866"
6691,23,1,13,2013-05-13 00:00:00.000,"15912"
6692,4,1,13,2013-05-13 00:00:00.000,"17849"
6714,109,1,13,2013-05-13 00:00:00.000,"10978"
6748,179,1,13,2013-05-14 00:00:00.000,"16313"
6781,21,1,13,2013-05-14 00:00:00.000,"16805"
6919,51,1,13,2013-05-16 00:00:00.000,"18126"
6923,67,1,13,2013-05-16 00:00:00.000,"13835"
6976,108,1,13,2013-05-17 00:00:00.000,"17519"
6977,189,1,13,2013-05-17 00:00:00.000,"18943"
6980,162,1,13,2013-05-17 00:00:00.000,"12943"
6988,134,1,13,2013-05-17 00:00:00.000,"15246"
7022,73,1,13,2013-05-18 00:00:00.000,"11638"
7082,103,1,13,2013-05-20 00:00:00.000,"10645"
7105,178,1,13,2013-05-20 00:00:00.000,"19110"
7142,136,1,13,2013-05-21 00:00:00.000,"13802"
7179,72,1,13,2013-05-21 00:00:00.000,"17929"
7220,88,1,13,2013-05-22 00:00:00.000,"18094"
7221,198,1,13,2013-05-22 00:00:00.000,"17625"
7243,137,1,13,2013-05-23 00:00:00.000,"11108"
7307,137,1,13,2013-05-24 00:00:00.000,"11108"
7328,87,1,13,2013-05-24 00:00:00.000,"13563"
7374,160,1,13,2013-05-25 00:00:00.000,"19015"
7377,107,1,13,2013-05-25 00:00:00.000,"19809"
7398,88,1,13,2013-05-27 00:00:00.000,"18094"
7470,97,1,13,2013-05-28 00:00:00.000,"10306"
7482,163,1,13,2013-05-28 00:00:00.000,"16178"
7484,184,1,13,2013-05-28 00:00:00.000,"16424"
7487,199,1,13,2013-05-28 00:00:00.000,"17562"
7557,157,1,13,2013-05-29 00:00:00.000,"11399"
7560,166,1,13,2013-05-29 00:00:00.000,"13520"
7562,190,1,13,2013-05-29 00:00:00.000,"14635"
7676,11,1,13,2013-05-31 00:00:00.000,"18380"
7678,28,1,13,2013-05-31 00:00:00.000,"14470"
7695,154,1,13,2013-05-31 00:00:00.000,"11808"
7748,35,1,13,2013-06-01 00:00:00.000,"11597"
7774,14,1,13,2013-06-03 00:00:00.000,"10864"
7788,111,1,13,2013-06-03 00:00:00.000,"19953"
7798,184,1,13,2013-06-03 00:00:00.000,"16424"
7801,195,1,13,2013-06-03 00:00:00.000,"18887"
7859,19,1,13,2013-06-04 00:00:00.000,"17609"
7869,116,1,13,2013-06-04 00:00:00.000,"14991"
7944,31,1,13,2013-06-05 00:00:00.000,"18862"
8003,11,1,13,2013-06-05 00:00:00.000,"11127"
8018,112,1,13,2013-06-06 00:00:00.000,"17340"
8072,181,1,13,2013-06-06 00:00:00.000,"10137"
8098,166,1,13,2013-06-07 00:00:00.000,"15061"
8105,69,1,13,2013-06-07 00:00:00.000,"16433"
8115,23,1,13,2013-06-07 00:00:00.000,"13856"
8177,167,1,13,2013-06-08 00:00:00.000,"12314"
8182,194,1,13,2013-06-08 00:00:00.000,"15985"
8208,28,1,13,2013-06-10 00:00:00.000,"14470"
8220,67,1,13,2013-06-10 00:00:00.000,"12824"
8263,200,1,13,2013-06-10 00:00:00.000,"17118"
8265,174,1,13,2013-06-10 00:00:00.000,"13615"
8336,50,1,13,2013-06-11 00:00:00.000,"11221"
8346,117,1,13,2013-06-11 00:00:00.000,"17735"
8364,57,1,13,2013-06-12 00:00:00.000,"18795"
8389,33,1,13,2013-06-12 00:00:00.000,"18266"
8396,73,1,13,2013-06-12 00:00:00.000,"17532"
8410,43,1,13,2013-06-13 00:00:00.000,"10607"
8474,123,1,13,2013-06-14 00:00:00.000,"13947"
8561,200,1,13,2013-06-15 00:00:00.000,"14169"
8598,109,1,13,2013-06-17 00:00:00.000,"11189"
8620,19,1,13,2013-06-18 00:00:00.000,"11075"
8622,168,1,13,2013-06-18 00:00:00.000,"10413"
8665,51,1,13,2013-06-18 00:00:00.000,"19408"
8710,99,1,13,2013-06-19 00:00:00.000,"10311"
8759,94,1,13,2013-06-19 00:00:00.000,"14636"
8765,103,1,13,2013-06-19 00:00:00.000,"19129"
8836,177,1,13,2013-06-20 00:00:00.000,"10475"
8843,52,1,13,2013-06-20 00:00:00.000,"19249"
8877,63,1,13,2013-06-21 00:00:00.000,"13537"
8887,44,1,13,2013-06-21 00:00:00.000,"17905"
8894,110,1,13,2013-06-21 00:00:00.000,"16778"
8897,56,1,13,2013-06-21 00:00:00.000,"11270"
8970,40,1,13,2013-06-24 00:00:00.000,"13599"
9044,48,1,13,2013-06-25 00:00:00.000,"14927"
9057,29,1,13,2013-06-25 00:00:00.000,"14278"
9112,98,1,13,2013-06-26 00:00:00.000,"18357"
9143,81,1,13,2013-06-26 00:00:00.000,"16405"
9154,116,1,13,2013-06-26 00:00:00.000,"17494"
9158,56,1,13,2013-06-27 00:00:00.000,"11270"
9169,99,1,13,2013-06-27 00:00:00.000,"16141"
9184,112,1,13,2013-06-27 00:00:00.000,"14489"
9281,1,1,13,2013-06-28 00:00:00.000,"10875"
9296,143,1,13,2013-06-28 00:00:00.000,"11666"
9314,10,1,13,2013-06-28 00:00:00.000,"12334"
9316,201,1,13,2013-06-28 00:00:00.000,"15278"
9319,149,1,13,2013-06-28 00:00:00.000,"15322"
9407,64,1,13,2013-07-01 00:00:00.000,"16275"
9437,106,1,13,2013-07-01 00:00:00.000,"14145"
9486,131,1,13,2013-07-02 00:00:00.000,"14955"
9525,176,1,13,2013-07-02 00:00:00.000,"13974"
9528,78,1,13,2013-07-02 00:00:00.000,"14135"
9603,122,1,13,2013-07-03 00:00:00.000,"18102"
9606,101,1,13,2013-07-03 00:00:00.000,"17528"
9645,43,1,13,2013-07-04 00:00:00.000,"12923"
9715,21,1,13,2013-07-05 00:00:00.000,"11861"
9730,122,1,13,2013-07-05 00:00:00.000,"10564"
9750,34,1,13,2013-07-06 00:00:00.000,"15751"
9812,191,1,13,2013-07-08 00:00:00.000,"13513"
9813,77,1,13,2013-07-08 00:00:00.000,"11583"
9825,33,1,13,2013-07-08 00:00:00.000,"18807"
9858,102,1,13,2013-07-09 00:00:00.000,"19779"
9885,27,1,13,2013-07-09 00:00:00.000,"14241"
9943,115,1,13,2013-07-10 00:00:00.000,"13325"
9986,109,1,13,2013-07-10 00:00:00.000,"13658"
9989,86,1,13,2013-07-10 00:00:00.000,"14977"
10037,180,1,13,2013-07-11 00:00:00.000,"14760"
10044,178,1,13,2013-07-11 00:00:00.000,"14689"
10050,173,1,13,2013-07-11 00:00:00.000,"14226"
10075,185,1,13,2013-07-11 00:00:00.000,"17760"
10092,48,1,13,2013-07-11 00:00:00.000,"16826"
10107,50,1,13,2013-07-11 00:00:00.000,"16121"
10123,142,1,13,2013-07-12 00:00:00.000,"12554"
10130,97,1,13,2013-07-12 00:00:00.000,"10909"
10147,149,1,13,2013-07-12 00:00:00.000,"11591"
10159,33,1,13,2013-07-13 00:00:00.000,"14032"
10168,194,1,13,2013-07-13 00:00:00.000,"13745"
10205,4,1,13,2013-07-15 00:00:00.000,"16298"
10252,31,1,13,2013-07-15 00:00:00.000,"13299"
10274,197,1,13,2013-07-15 00:00:00.000,"16746"
10346,152,1,13,2013-07-16 00:00:00.000,"18269"
10361,112,1,13,2013-07-16 00:00:00.000,"13241"
10445,170,1,13,2013-07-17 00:00:00.000,"19426"
10489,83,1,13,2013-07-18 00:00:00.000,"18359"
10491,90,1,13,2013-07-18 00:00:00.000,"13439"
10541,98,1,13,2013-07-19 00:00:00.000,"12214"
10591,45,1,13,2013-07-20 00:00:00.000,"17408"
10597,186,1,13,2013-07-20 00:00:00.000,"16193"
10612,185,1,13,2013-07-20 00:00:00.000,"18700"
10694,144,1,13,2013-07-23 00:00:00.000,"15873"
10738,138,1,13,2013-07-23 00:00:00.000,"10292"
10790,159,1,13,2013-07-24 00:00:00.000,"16830"
10803,137,1,13,2013-07-24 00:00:00.000,"12770"
10825,64,1,13,2013-07-24 00:00:00.000,"10103"
10826,98,1,13,2013-07-24 00:00:00.000,"11813"
10829,11,1,13,2013-07-24 00:00:00.000,"11684"
10841,167,1,13,2013-07-24 00:00:00.000,"10174"
10873,72,1,13,2013-07-25 00:00:00.000,"19482"
10877,83,1,13,2013-07-25 00:00:00.000,"19249"
10887,24,1,13,2013-07-25 00:00:00.000,"17897"
10907,24,1,13,2013-07-25 00:00:00.000,"18799"
10956,198,1,13,2013-07-26 00:00:00.000,"13576"
11039,181,1,13,2013-07-29 00:00:00.000,"19774"
11044,27,1,13,2013-07-29 00:00:00.000,"11370"
11046,24,1,13,2013-07-30 00:00:00.000,"17897"
11054,174,1,13,2013-07-30 00:00:00.000,"12037"
11055,200,1,13,2013-07-30 00:00:00.000,"15452"
11091,138,1,13,2013-07-30 00:00:00.000,"15824"
11143,44,1,13,2013-07-31 00:00:00.000,"14287"
11146,76,1,13,2013-07-31 00:00:00.000,"18697"
11176,139,1,13,2013-07-31 00:00:00.000,"13950"
11249,138,1,13,2013-08-02 00:00:00.000,"16941"
11321,63,1,13,2013-08-03 00:00:00.000,"14274"
11332,78,1,13,2013-08-03 00:00:00.000,"17189"
11357,37,1,13,2013-08-05 00:00:00.000,"10553"
11377,31,1,13,2013-08-05 00:00:00.000,"18925"
11464,143,1,13,2013-08-06 00:00:00.000,"15755"
11508,27,1,13,2013-08-07 00:00:00.000,"17232"
11529,35,1,13,2013-08-07 00:00:00.000,"14471"
11554,25,1,13,2013-08-08 00:00:00.000,"16381"
11595,113,1,13,2013-08-08 00:00:00.000,"18919"
11608,44,1,13,2013-08-09 00:00:00.000,"14287"
11621,116,1,13,2013-08-09 00:00:00.000,"15594"
11634,103,1,13,2013-08-09 00:00:00.000,"17904"
11680,84,1,13,2013-08-10 00:00:00.000,"12547"
11694,19,1,13,2013-08-10 00:00:00.000,"19192"
11696,140,1,13,2013-08-10 00:00:00.000,"14323"
11700,177,1,13,2013-08-10 00:00:00.000,"10150"
11705,103,1,13,2013-08-12 00:00:00.000,"17904"
11722,198,1,13,2013-08-12 00:00:00.000,"10042"
11757,114,1,13,2013-08-12 00:00:00.000,"18810"
11795,73,1,13,2013-08-13 00:00:00.000,"16139"
11799,126,1,13,2013-08-13 00:00:00.000,"19003"
11814,179,1,13,2013-08-13 00:00:00.000,"17075"
11817,15,1,13,2013-08-13 00:00:00.000,"10779"
11855,73,1,13,2013-08-14 00:00:00.000,"11201"
11907,194,1,13,2013-08-14 00:00:00.000,"14119"
11920,183,1,13,2013-08-15 00:00:00.000,"18131"
11925,148,1,13,2013-08-15 00:00:00.000,"14306"
11962,25,1,13,2013-08-16 00:00:00.000,"15920"
11994,186,1,13,2013-08-17 00:00:00.000,"19520"
12055,20,1,13,2013-08-19 00:00:00.000,"14257"
12081,167,1,13,2013-08-20 00:00:00.000,"11395"
12105,103,1,13,2013-08-20 00:00:00.000,"13368"
12174,37,1,13,2013-08-21 00:00:00.000,"17027"
12197,58,1,13,2013-08-21 00:00:00.000,"18293"
12241,15,1,13,2013-08-22 00:00:00.000,"13958"
12250,35,1,13,2013-08-22 00:00:00.000,"15797"
12309,186,1,13,2013-08-23 00:00:00.000,"19350"
12395,110,1,13,2013-08-26 00:00:00.000,"13568"
12403,186,1,13,2013-08-27 00:00:00.000,"19350"
12430,123,1,13,2013-08-27 00:00:00.000,"19425"
12444,146,1,13,2013-08-27 00:00:00.000,"10547"
12483,159,1,13,2013-08-28 00:00:00.000,"13033"
12506,135,1,13,2013-08-28 00:00:00.000,"10244"
12593,108,1,13,2013-08-30 00:00:00.000,"11278"
12604,150,1,13,2013-08-30 00:00:00.000,"16723"
12608,3,1,13,2013-08-30 00:00:00.000,"19383"
12654,37,1,13,2013-08-31 00:00:00.000,"13729"
12675,167,1,13,2013-08-31 00:00:00.000,"17478"
12770,179,1,13,2013-09-03 00:00:00.000,"16920"
12789,118,1,13,2013-09-04 00:00:00.000,"11157"
12827,137,1,13,2013-09-04 00:00:00.000,"16814"
12832,175,1,13,2013-09-04 00:00:00.000,"15014"
12848,41,1,13,2013-09-04 00:00:00.000,"10261"
12914,3,1,13,2013-09-05 00:00:00.000,"13362"
12924,70,1,13,2013-09-05 00:00:00.000,"18343"
12940,150,1,13,2013-09-06 00:00:00.000,"16723"
12975,149,1,13,2013-09-06 00:00:00.000,"17660"
13042,64,1,13,2013-09-09 00:00:00.000,"18015"
13068,186,1,13,2013-09-09 00:00:00.000,"16826"
13113,102,1,13,2013-09-10 00:00:00.000,"11610"
13126,4,1,13,2013-09-10 00:00:00.000,"18941"
13150,53,1,13,2013-09-10 00:00:00.000,"11493"
13157,113,1,13,2013-09-10 00:00:00.000,"13685"
13264,92,1,13,2013-09-12 00:00:00.000,"14869"
13320,60,1,13,2013-09-13 00:00:00.000,"17355"
13343,165,1,13,2013-09-14 00:00:00.000,"19402"
13372,70,1,13,2013-09-16 00:00:00.000,"18470"
13411,35,1,13,2013-09-16 00:00:00.000,"10136"
13412,173,1,13,2013-09-16 00:00:00.000,"12936"
13447,153,1,13,2013-09-16 00:00:00.000,"19949"
13452,188,1,13,2013-09-16 00:00:00.000,"10797"
13509,91,1,13,2013-09-17 00:00:00.000,"16119"
13555,159,1,13,2013-09-18 00:00:00.000,"14247"
13604,114,1,13,2013-09-19 00:00:00.000,"18810"
13623,68,1,13,2013-09-19 00:00:00.000,"16489"
13651,21,1,13,2013-09-19 00:00:00.000,"13738"
13678,117,1,13,2013-09-19 00:00:00.000,"13531"
13680,6,1,13,2013-09-19 00:00:00.000,"18626"
13723,161,1,13,2013-09-20 00:00:00.000,"14627"
13746,112,1,13,2013-09-21 00:00:00.000,"16236"
13753,130,1,13,2013-09-21 00:00:00.000,"19262"
13895,181,1,13,2013-09-24 00:00:00.000,"16085"
13928,199,1,13,2013-09-24 00:00:00.000,"18217"
13955,131,1,13,2013-09-25 00:00:00.000,"12087"
13982,4,1,13,2013-09-25 00:00:00.000,"17478"
13994,176,1,13,2013-09-25 00:00:00.000,"16096"
14018,106,1,13,2013-09-25 00:00:00.000,"10979"
14038,71,1,13,2013-09-26 00:00:00.000,"14262"
14053,44,1,13,2013-09-26 00:00:00.000,"14855"
14079,48,1,13,2013-09-26 00:00:00.000,"13728"
14144,124,1,13,2013-09-28 00:00:00.000,"15179"
14159,139,1,13,2013-09-28 00:00:00.000,"14416"
14172,37,1,13,2013-09-30 00:00:00.000,"13729"
14183,41,1,13,2013-09-30 00:00:00.000,"14415"
14202,130,1,13,2013-09-30 00:00:00.000,"19705"
14245,168,1,13,2013-10-01 00:00:00.000,"14571"
14325,11,1,13,2013-10-02 00:00:00.000,"13355"
14423,24,1,13,2013-10-04 00:00:00.000,"19302"
14479,129,1,13,2013-10-07 00:00:00.000,"17238"
14488,100,1,13,2013-10-07 00:00:00.000,"14231"
14517,120,1,13,2013-10-07 00:00:00.000,"14607"
