ProductID,Date,Zip,Units,Revenue
1086,7/28/2019,66801,1,86.5725
1086,7/28/2019,95304,1,86.5725
1086,7/30/2019,55345,1,89.1975
1086,7/30/2019,65065,1,86.5725
1086,8/2/2019,33549,1,86.5725
1086,8/3/2019,55128,1,83.9475
1086,8/3/2019,68743,1,83.9475
1086,8/3/2019,69301,1,86.5725
1086,8/3/2019,95430,1,86.5725
1086,8/4/2019,21771,1,86.5725
1086,8/4/2019,40337,1,86.5725
1086,8/4/2019,84003,1,86.5725
1086,8/5/2019,29436,1,86.5725
1086,8/5/2019,95628,1,86.5725
1086,8/10/2019,21050,1,86.5725
1086,8/10/2019,46366,1,86.5725
1086,8/11/2019,32780,1,86.5725
1086,8/12/2019,85048,2,173.145
1086,8/12/2019,86515,1,83.9475
1086,8/16/2019,21703,1,86.5725
1086,8/17/2019,01570,1,83.9475
1086,8/17/2019,02874,1,86.5725
1086,8/18/2019,63034,1,86.5725
1086,8/18/2019,76017,1,86.5725
1086,8/18/2019,79010,1,86.5725
1086,8/18/2019,95242,1,86.5725
1086,8/20/2019,55011,1,86.5725
1086,8/23/2019,06783,1,86.5725
1086,8/23/2019,92504,1,86.5725
1086,8/23/2019,95619,1,86.5725
1086,8/24/2019,54017,1,86.5725
1086,8/24/2019,90745,1,86.5725
1086,8/25/2019,74601,1,86.5725
1086,8/25/2019,94521,1,86.5725
1086,8/26/2019,06072,1,86.5725
1086,8/26/2019,50566,1,86.5725
1086,8/27/2019,95687,1,86.5725
1086,8/30/2019,55017,1,86.5725
1086,8/30/2019,63368,1,86.5725
1086,8/31/2019,77665,1,86.5725
1086,9/1/2019,35004,1,86.5725
1086,9/1/2019,76016,1,86.5725
1086,9/2/2019,36785,1,86.5725
1086,9/2/2019,46062,1,86.5725
1086,9/2/2019,91737,1,86.5725
1086,9/2/2019,92314,1,86.5725
1086,9/3/2019,65616,1,86.5725
1086,9/7/2019,70570,1,86.5725
1086,9/7/2019,91763,1,86.5725
1085,10/23/2017,08075,1,84
1085,10/23/2017,46322,1,89.1975
1085,10/23/2017,63012,1,84
1085,10/23/2017,91737,1,89.1975
1085,10/24/2017,95376,1,89.1975
1085,10/25/2017,90701,1,89.1975
1085,10/29/2017,95687,1,89.1975
1085,10/30/2017,40118,1,89.1975
1085,10/30/2017,95023,1,89.1975
1085,10/31/2017,77506,1,89.1975
1085,11/5/2017,75980,1,89.1975
1085,11/5/2017,85737,1,89.1975
1085,11/11/2017,70726,1,89.1975
1085,11/11/2017,95695,1,89.1975
1085,11/12/2017,37115,1,89.1975
1085,11/15/2017,38401,1,84
1085,11/18/2017,40071,1,89.1975
1085,11/18/2017,42101,1,84
1085,11/18/2017,95020,1,89.1975
1085,11/19/2017,07076,1,84
1085,11/19/2017,37318,1,89.1975
1085,11/19/2017,92586,1,89.1975
1085,11/20/2017,94550,1,89.1975
1085,11/27/2017,33823,1,89.1975
1085,11/27/2017,92503,1,89.1975
1085,12/2/2017,64485,1,89.1975
1085,12/2/2017,94533,1,89.1975
1085,12/3/2017,46151,1,89.1975
1085,12/3/2017,75090,1,89.1975
1085,12/3/2017,96003,1,89.1975
1085,12/5/2017,83651,1,89.1975
1085,12/6/2017,21202,1,89.1975
1085,12/6/2017,92879,1,89.1975
1085,12/9/2017,84790,1,89.1975
1085,12/10/2017,70501,1,89.1975
1085,12/10/2017,72734,1,89.1975
1085,12/10/2017,95682,1,89.1975
1085,12/11/2017,07677,1,89.1975
1085,12/12/2017,08831,1,89.1975
1085,12/12/2017,65201,1,89.1975
1085,12/12/2017,95709,1,89.1975
1085,12/13/2017,08088,1,84
1085,12/13/2017,78412,1,89.1975
1085,12/13/2017,82520,1,84
1085,12/16/2017,32571,1,89.1975
1085,12/16/2017,35016,1,89.1975
1085,12/16/2017,92881,1,89.1975
1085,12/17/2017,72761,1,89.1975
1085,12/17/2017,76028,1,89.1975
1085,12/17/2017,90620,1,89.1975
1085,12/18/2017,33710,1,89.1975
1085,12/18/2017,70817,1,89.1975
1085,12/18/2017,75035,1,89.1975
1085,12/19/2017,19701,1,89.1975
1085,12/20/2017,06351,1,89.1975
1085,12/20/2017,33543,1,84
1085,12/20/2017,38017,1,84
1085,12/20/2017,73651,1,89.1975
1085,12/20/2017,92026,1,89.1975
1085,12/20/2017,92078,1,89.1975
1085,12/23/2017,02333,1,89.1975
1085,12/23/2017,39350,1,89.1975
1085,12/26/2017,70560,1,84
1085,12/26/2017,77306,1,89.1975
1085,12/26/2017,93004,1,89.1975
1085,12/26/2017,94580,1,89.1975
1085,12/26/2017,95667,2,178.395
1085,12/27/2017,19711,1,84
1085,12/27/2017,29078,1,84
1085,12/27/2017,36037,1,84
1085,12/27/2017,68715,1,89.1975
1085,12/27/2017,70563,1,84
1085,12/27/2017,84027,1,89.1975
1085,12/27/2017,86412,1,89.1975
1085,12/30/2017,02536,1,84
1085,12/30/2017,02766,1,89.1975
1085,12/30/2017,08037,1,89.1975
1085,12/30/2017,29585,1,89.1975
1085,12/30/2017,33803,1,89.1975
1085,12/30/2017,37921,1,84
1085,12/30/2017,46385,1,89.1975
1085,12/30/2017,71639,1,89.1975
1085,12/30/2017,92503,1,89.1975
1085,12/31/2017,21034,1,89.1975
1085,12/31/2017,29461,1,89.1975
1085,12/31/2017,29841,1,89.1975
1085,12/31/2017,37617,1,89.1975
1085,12/26/2017,08753,1,89.1975
1085,12/26/2017,32404,1,89.1975
1085,12/26/2017,46214,1,89.1975
1085,12/26/2017,52154,1,89.1975
1085,12/26/2017,53810,1,89.1975
1085,12/26/2017,55082,1,84
1085,12/26/2017,57110,1,89.1975
1085,12/26/2017,75154,1,84
1085,12/26/2017,84004,1,89.1975
1085,12/26/2017,85259,1,89.1975
1085,12/26/2017,93901,1,89.1975
1085,12/27/2017,29126,1,84
1085,12/27/2017,29631,1,89.1975
1085,12/27/2017,33067,1,84
1085,12/27/2017,54915,1,89.1975
1085,12/27/2017,70360,1,89.1975
1085,12/27/2017,93536,1,89.1975
1085,12/30/2017,29715,1,89.1975
1085,12/30/2017,36078,1,89.1975
1085,12/30/2017,37311,1,89.1975
1085,12/30/2017,58105,1,84
1085,12/30/2017,63141,1,89.1975
1085,12/30/2017,84088,1,89.1975
1085,12/30/2017,85248,1,89.1975
1085,12/30/2017,94517,1,89.1975
1085,12/30/2017,96093,1,89.1975
1085,12/31/2017,06472,1,89.1975
1085,12/31/2017,07005,1,89.1975
1085,12/31/2017,38671,1,89.1975
1085,12/31/2017,39466,1,84
1085,12/31/2017,53807,1,89.1975
1085,12/31/2017,55318,1,89.1975
1085,12/31/2017,68601,1,89.1975
1085,12/31/2017,75602,1,89.1975
1085,12/31/2017,78620,1,89.1975
1085,1/2/2018,35243,1,89.1975
1085,1/2/2018,59860,1,89.1975
1085,1/2/2018,65281,1,84
1085,1/2/2018,85044,1,89.1975
1085,1/2/2018,90034,1,89.1975
1085,1/3/2018,32080,1,89.1975
1085,1/3/2018,90262,1,89.1975
1085,1/6/2018,95682,2,178.395
1085,1/9/2018,42211,1,84
1085,1/10/2018,94551,1,89.1975
1085,1/13/2018,95667,1,89.1975
1085,1/14/2018,93727,1,89.1975
1085,1/15/2018,92860,1,89.1975
1085,1/16/2018,67401,1,84
1085,1/20/2018,47501,1,89.1975
1085,1/20/2018,89143,1,89.1975
1085,1/21/2018,79925,1,84
1085,1/23/2018,77346,1,84
1085,1/24/2018,91740,1,89.1975
1085,1/24/2018,93063,1,89.1975
1085,1/27/2018,74402,1,84
1085,1/28/2018,34772,1,89.1975
1085,1/29/2018,91780,1,89.1975
1085,1/30/2018,97128,1,89.1975
1085,2/3/2018,74641,1,89.1975
1085,2/4/2018,76082,1,89.1975
1085,2/4/2018,86403,1,89.1975
1085,2/4/2018,92143,1,89.1975
1085,2/4/2018,95123,1,89.1975
1085,2/5/2018,93551,1,89.1975
1085,2/6/2018,69337,1,84
1066,3/27/2017,21014,1,304.4475
1066,3/27/2017,25515,1,304.4475
1066,3/27/2017,74133,1,304.4475
1066,3/27/2017,93308,1,304.4475
1066,3/27/2017,95687,1,304.4475
1066,3/28/2017,26456,2,608.895
1066,3/28/2017,55024,1,304.4475
1066,4/2/2017,79423,1,304.4475
1066,4/2/2017,84414,1,304.4475
1066,4/2/2017,89032,1,304.4475
1066,4/2/2017,92102,1,304.4475
1066,4/3/2017,90039,1,304.4475
1066,4/5/2017,57103,1,304.4475
1066,4/5/2017,92382,1,304.4475
1066,4/12/2017,64492,1,304.4475
1066,4/16/2017,53072,1,304.4475
1066,4/18/2017,21157,1,304.4475
1066,4/18/2017,21797,1,304.4475
1066,4/22/2017,07480,1,304.4475
1066,4/22/2017,38565,1,304.4475
1066,4/22/2017,42071,1,304.4475
1066,4/23/2017,93308,1,304.4475
1066,4/29/2017,83544,1,304.4475
1066,4/30/2017,90732,1,304.4475
1066,5/1/2017,84092,1,304.4475
1066,5/2/2017,84321,1,304.4475
1066,5/3/2017,46217,1,304.4475
1066,5/3/2017,84014,1,304.4475
1066,5/7/2017,82336,1,304.4475
1066,5/8/2017,85242,1,304.4475
1066,5/13/2017,32776,1,304.4475
1066,5/15/2017,91932,1,304.4475
1066,5/16/2017,92256,1,304.4475
1066,5/21/2017,37146,1,304.4475
1066,5/22/2017,92821,1,304.4475
1066,5/29/2017,82721,1,304.4475
1066,5/30/2017,06840,1,304.4475
1066,5/30/2017,55783,1,304.4475
1066,5/30/2017,55964,1,304.4475
1066,5/30/2017,82501,1,304.4475
1066,5/31/2017,76088,1,304.4475
1066,5/31/2017,79928,1,304.4475
1066,5/31/2017,91941,1,304.4475
1066,6/4/2017,74401,1,304.4475
1066,6/4/2017,77708,1,304.4475
1066,6/18/2017,47022,1,304.4475
1066,6/18/2017,97267,1,304.4475
1066,6/19/2017,42262,1,304.4475
1066,6/24/2017,84098,1,304.4475
1066,6/25/2017,57702,1,304.4475
1066,6/25/2017,71118,1,304.4475
1066,6/27/2017,83404,1,304.4475
1066,6/28/2017,93023,1,304.4475
1066,7/8/2017,92625,1,304.4475
1066,7/8/2017,97211,1,304.4475
1066,7/8/2017,97229,1,304.4475
1066,7/11/2017,91030,1,304.4475
1066,7/17/2017,82939,1,304.4475
1066,7/18/2017,65065,1,304.4475
1066,7/26/2017,92845,1,304.4475
1066,7/26/2017,95010,1,304.4475
1066,7/31/2017,06260,1,304.4475
1066,7/31/2017,53185,1,304.4475
1066,7/31/2017,78221,1,304.4475
1066,7/31/2017,93720,1,304.4475
1066,8/6/2017,01507,1,304.4475
1066,8/7/2017,95626,1,304.4475
1066,8/13/2017,34685,1,304.4475
1066,8/15/2017,92020,1,304.4475
1066,8/19/2017,53573,1,304.4475
1066,8/19/2017,92840,1,304.4475
1066,8/20/2017,01083,1,304.4475
1066,8/27/2017,92028,1,304.4475
1066,8/28/2017,38117,1,304.4475
1066,8/28/2017,72401,1,304.4475
1066,8/28/2017,94521,1,304.4475
1066,8/29/2017,92064,1,304.4475
1066,9/3/2017,46123,2,608.895
1066,9/3/2017,92705,1,304.4475
1066,9/10/2017,85335,1,304.4475
1066,9/11/2017,54016,1,309.6975
1066,9/16/2017,56011,1,309.6975
1066,9/16/2017,82009,1,309.6975
1066,9/17/2017,92354,1,309.6975
1066,9/18/2017,40484,1,309.6975
1066,9/19/2017,20814,1,309.6975
1085,9/27/2021,40356,1,89.1975
1085,9/27/2021,47408,1,89.1975
1085,9/29/2021,32750,1,89.1975
1085,9/29/2021,34743,1,89.1975
1085,9/29/2021,86327,1,89.1975
