CustomerTransactionID,CustomerID,TransactionTypeID,InvoiceID,Amount Excluding Tax,Tax Amount,Outstanding Balance
31685,1,3,,0,0,0
31809,1,3,,0,0,0
32191,1,3,,0,0,0
32577,1,3,,0,0,0
32850,1,3,,0,0,0
33119,1,3,,0,0,0
33403,1,3,,0,0,0
33602,1,3,,0,0,0
33998,1,3,,0,0,0
34276,1,3,,0,0,0
34510,1,3,,0,0,0
34846,1,3,,0,0,0
35144,1,3,,0,0,0
35251,1,3,,0,0,0
35603,1,3,,0,0,0
36013,1,3,,0,0,0
36216,1,3,,0,0,0
36615,1,3,,0,0,0
36952,1,3,,0,0,0
37093,1,3,,0,0,0
37491,1,3,,0,0,0
37809,1,3,,0,0,0
38218,1,3,,0,0,0
38615,1,3,,0,0,0
38976,1,3,,0,0,0
39125,1,3,,0,0,0
39502,1,3,,0,0,0
39808,1,3,,0,0,0
40040,1,3,,0,0,0
40339,1,3,,0,0,0
40673,1,3,,0,0,0
40822,1,3,,0,0,0
41034,1,3,,0,0,0
41387,1,3,,0,0,0
41825,1,3,,0,0,0
42229,1,3,,0,0,0
42573,1,3,,0,0,0
42714,1,3,,0,0,0
43005,1,3,,0,0,0
43433,1,3,,0,0,0
43709,1,3,,0,0,0
44072,1,3,,0,0,0
44486,1,3,,0,0,0
44714,1,3,,0,0,0
45162,1,3,,0,0,0
45520,1,3,,0,0,0
45828,1,3,,0,0,0
46186,1,3,,0,0,0
46482,1,3,,0,0,0
46675,1,3,,0,0,0
46963,1,3,,0,0,0
47379,1,3,,0,0,0
47790,1,3,,0,0,0
48192,1,3,,0,0,0
48381,1,3,,0,0,0
48558,1,3,,0,0,0
48998,1,3,,0,0,0
49414,1,3,,0,0,0
49850,1,3,,0,0,0
50157,1,3,,0,0,0
50464,1,3,,0,0,0
50670,1,3,,0,0,0
50929,1,3,,0,0,0
51361,1,3,,0,0,0
51682,1,3,,0,0,0
52013,1,3,,0,0,0
52255,1,3,,0,0,0
52405,1,3,,0,0,0
52610,1,3,,0,0,0
53003,1,3,,0,0,0
53300,1,3,,0,0,0
53489,1,3,,0,0,0
53791,1,3,,0,0,0
54017,1,3,,0,0,0
54479,1,3,,0,0,0
54757,1,3,,0,0,0
54996,1,3,,0,0,0
55267,1,3,,0,0,0
55512,1,3,,0,0,0
55700,1,3,,0,0,0
56081,1,3,,0,0,0
56298,1,3,,0,0,0
56693,1,3,,0,0,0
56875,1,3,,0,0,0
57034,1,3,,0,0,0
57211,1,3,,0,0,0
57421,1,3,,0,0,0
57802,1,3,,0,0,0
58166,1,3,,0,0,0
58373,1,3,,0,0,0
58591,1,3,,0,0,0
58685,1,3,,0,0,0
59016,1,3,,0,0,0
59280,1,3,,0,0,0
59647,1,3,,0,0,0
59894,1,3,,0,0,0
60201,1,3,,0,0,0
60333,1,3,,0,0,0
60530,1,3,,0,0,0
60814,1,3,,0,0,0
61146,1,3,,0,0,0
61557,1,3,,0,0,0
61866,1,3,,0,0,0
61967,1,3,,0,0,0
62209,1,3,,0,0,0
62641,1,3,,0,0,0
62943,1,3,,0,0,0
63229,1,3,,0,0,0
63416,1,3,,0,0,0
63586,1,3,,0,0,0
64033,1,3,,0,0,0
64347,1,3,,0,0,0
64749,1,3,,0,0,0
65189,1,3,,0,0,0
65364,1,3,,0,0,0
65486,1,3,,0,0,0
65907,1,3,,0,0,0
66310,1,3,,0,0,0
66733,1,3,,0,0,0
67013,1,3,,0,0,0
67260,1,3,,0,0,0
67429,1,3,,0,0,0
67690,1,3,,0,0,0
68118,1,3,,0,0,0
68348,1,3,,0,0,0
68520,1,3,,0,0,0
68687,1,3,,0,0,0
68865,1,3,,0,0,0
69144,1,3,,0,0,0
69394,1,3,,0,0,0
69669,1,3,,0,0,0
70058,1,3,,0,0,0
70308,1,3,,0,0,0
70471,1,3,,0,0,0
70762,1,3,,0,0,0
71119,1,3,,0,0,0
71341,1,3,,0,0,0
71617,1,3,,0,0,0
71808,1,3,,0,0,0
72014,1,3,,0,0,0
72374,1,3,,0,0,0
72695,1,3,,0,0,0
72884,1,3,,0,0,0
73261,1,3,,0,0,0
73689,1,3,,0,0,0
73867,1,3,,0,0,0
74229,1,3,,0,0,0
74569,1,3,,0,0,0
74910,1,3,,0,0,0
75182,1,3,,0,0,0
75408,1,3,,0,0,0
75538,1,3,,0,0,0
75847,1,3,,0,0,0
76054,1,3,,0,0,0
76460,1,3,,0,0,0
76677,1,3,,0,0,0
76987,1,3,,0,0,0
77115,1,3,,0,0,0
77349,1,3,,0,0,0
77572,1,3,,0,0,0
77996,1,3,,0,0,0
78266,1,3,,0,0,0
78589,1,3,,0,0,0
78773,1,3,,0,0,0
79208,1,3,,0,0,0
79545,1,3,,0,0,0
79928,1,3,,0,0,0
80347,1,3,,0,0,0
80518,1,3,,0,0,0
80608,1,3,,0,0,0
80954,1,3,,0,0,0
81382,1,3,,0,0,0
81587,1,3,,0,0,0
81990,1,3,,0,0,0
82259,1,3,,0,0,0
82353,1,3,,0,0,0
82738,1,3,,0,0,0
83184,1,3,,0,0,0
83485,1,3,,0,0,0
83773,1,3,,0,0,0
84070,1,3,,0,0,0
84219,1,3,,0,0,0
84609,1,3,,0,0,0
84825,1,3,,0,0,0
85019,1,3,,0,0,0
85191,1,3,,0,0,0
85442,1,3,,0,0,0
85539,1,3,,0,0,0
85814,1,3,,0,0,0
86186,1,3,,0,0,0
86389,1,3,,0,0,0
86753,1,3,,0,0,0
86958,1,3,,0,0,0
87103,1,3,,0,0,0
87424,1,3,,0,0,0
87796,1,3,,0,0,0
88123,1,3,,0,0,0
88356,1,3,,0,0,0
88747,1,3,,0,0,0
88851,1,3,,0,0,0
89156,1,3,,0,0,0
89568,1,3,,0,0,0
90010,1,3,,0,0,0
90290,1,3,,0,0,0
90674,1,3,,0,0,0
90835,1,3,,0,0,0
91134,1,3,,0,0,0
91411,1,3,,0,0,0
91626,1,3,,0,0,0
91819,1,3,,0,0,0
92249,1,3,,0,0,0
92420,1,3,,0,0,0
92728,1,3,,0,0,0
92929,1,3,,0,0,0
93396,1,3,,0,0,0
93746,1,3,,0,0,0
93960,1,3,,0,0,0
94168,1,3,,0,0,0
94504,1,3,,0,0,0
94838,1,3,,0,0,0
95292,1,3,,0,0,0
95595,1,3,,0,0,0
95887,1,3,,0,0,0
96014,1,3,,0,0,0
96409,1,3,,0,0,0
96709,1,3,,0,0,0
97146,1,3,,0,0,0
97354,1,3,,0,0,0
97780,1,3,,0,0,0
97880,1,3,,0,0,0
98170,1,3,,0,0,0
98394,1,3,,0,0,0
98794,1,3,,0,0,0
99270,1,3,,0,0,0
99531,1,3,,0,0,0
99768,1,3,,0,0,0
100050,1,3,,0,0,0
100328,1,3,,0,0,0
100695,1,3,,0,0,0
101152,1,3,,0,0,0
101348,1,3,,0,0,0
101462,1,3,,0,0,0
101743,1,3,,0,0,0
102086,1,3,,0,0,0
102279,1,3,,0,0,0
102664,1,3,,0,0,0
103057,1,3,,0,0,0
103250,1,3,,0,0,0
103462,1,3,,0,0,0
103838,1,3,,0,0,0
104250,1,3,,0,0,0
104577,1,3,,0,0,0
104813,1,3,,0,0,0
104987,1,3,,0,0,0
105374,1,3,,0,0,0
105727,1,3,,0,0,0
106130,1,3,,0,0,0
106438,1,3,,0,0,0
106748,1,3,,0,0,0
106856,1,3,,0,0,0
107275,1,3,,0,0,0
107504,1,3,,0,0,0
107745,1,3,,0,0,0
108228,1,3,,0,0,0
108513,1,3,,0,0,0
108641,1,3,,0,0,0
108887,1,3,,0,0,0
109211,1,3,,0,0,0
109456,1,3,,0,0,0
109723,1,3,,0,0,0
110008,1,3,,0,0,0
110184,1,3,,0,0,0
110447,1,3,,0,0,0
110861,1,3,,0,0,0
111099,1,3,,0,0,0
111323,1,3,,0,0,0
111744,1,3,,0,0,0
111901,1,3,,0,0,0
112240,1,3,,0,0,0
112602,1,3,,0,0,0
112875,1,3,,0,0,0
113124,1,3,,0,0,0
113544,1,3,,0,0,0
113647,1,3,,0,0,0
113953,1,3,,0,0,0
114290,1,3,,0,0,0
114559,1,3,,0,0,0
114848,1,3,,0,0,0
115263,1,3,,0,0,0
115402,1,3,,0,0,0
115764,1,3,,0,0,0
115990,1,3,,0,0,0
116337,1,3,,0,0,0
116760,1,3,,0,0,0
117134,1,3,,0,0,0
117267,1,3,,0,0,0
117456,1,3,,0,0,0
117850,1,3,,0,0,0
118319,1,3,,0,0,0
118665,1,3,,0,0,0
119150,1,3,,0,0,0
119408,1,3,,0,0,0
119646,1,3,,0,0,0
119847,1,3,,0,0,0
120193,1,3,,0,0,0
120598,1,3,,0,0,0
120976,1,3,,0,0,0
121216,1,3,,0,0,0
121659,1,3,,0,0,0
121888,1,3,,0,0,0
122304,1,3,,0,0,0
122718,1,3,,0,0,0
123172,1,3,,0,0,0
123293,1,3,,0,0,0
123494,1,3,,0,0,0
123679,1,3,,0,0,0
124096,1,3,,0,0,0
124574,1,3,,0,0,0
124992,1,3,,0,0,0
125174,1,3,,0,0,0
125649,1,3,,0,0,0
125922,1,3,,0,0,0
126167,1,3,,0,0,0
126461,1,3,,0,0,0
126674,1,3,,0,0,0
126802,1,3,,0,0,0
127190,1,3,,0,0,0
127483,1,3,,0,0,0
127840,1,3,,0,0,0
128327,1,3,,0,0,0
128687,1,3,,0,0,0
128873,1,3,,0,0,0
129358,1,3,,0,0,0
129614,1,3,,0,0,0
129993,1,3,,0,0,0
130470,1,3,,0,0,0
130938,1,3,,0,0,0
131109,1,3,,0,0,0
131511,1,3,,0,0,0
131874,1,3,,0,0,0
132237,1,3,,0,0,0
132639,1,3,,0,0,0
133082,1,3,,0,0,0
133225,1,3,,0,0,0
133527,1,3,,0,0,0
133849,1,3,,0,0,0
134196,1,3,,0,0,0
134555,1,3,,0,0,0
135003,1,3,,0,0,0
135132,1,3,,0,0,0
135507,1,3,,0,0,0
135955,1,3,,0,0,0
136265,1,3,,0,0,0
136648,1,3,,0,0,0
136954,1,3,,0,0,0
137162,1,3,,0,0,0
137395,1,3,,0,0,0
137662,1,3,,0,0,0
137922,1,3,,0,0,0
138387,1,3,,0,0,0
138811,1,3,,0,0,0
138994,1,3,,0,0,0
139386,1,3,,0,0,0
139780,1,3,,0,0,0
140140,1,3,,0,0,0
140381,1,3,,0,0,0
140772,1,3,,0,0,0
141001,1,3,,0,0,0
141408,1,3,,0,0,0
141854,1,3,,0,0,0
142316,1,3,,0,0,0
142569,1,3,,0,0,0
142972,1,3,,0,0,0
143139,1,3,,0,0,0
143568,1,3,,0,0,0
144035,1,3,,0,0,0
144335,1,3,,0,0,0
144684,1,3,,0,0,0
145035,1,3,,0,0,0
145288,1,3,,0,0,0
145555,1,3,,0,0,0
145905,1,3,,0,0,0
146340,1,3,,0,0,0
146580,1,3,,0,0,0
146846,1,3,,0,0,0
147018,1,3,,0,0,0
147417,1,3,,0,0,0
147747,1,3,,0,0,0
147945,1,3,,0,0,0
148272,1,3,,0,0,0
148726,1,3,,0,0,0
148878,1,3,,0,0,0
149236,1,3,,0,0,0
149599,1,3,,0,0,0
149838,1,3,,0,0,0
150115,1,3,,0,0,0
150451,1,3,,0,0,0
150624,1,3,,0,0,0
150943,1,3,,0,0,0
151339,1,3,,0,0,0
151763,1,3,,0,0,0
151958,1,3,,0,0,0
152156,1,3,,0,0,0
152335,1,3,,0,0,0
152683,1,3,,0,0,0
153010,1,3,,0,0,0
153301,1,3,,0,0,0
153602,1,3,,0,0,0
153939,1,3,,0,0,0
154074,1,3,,0,0,0
154317,1,3,,0,0,0
154653,1,3,,0,0,0
155102,1,3,,0,0,0
155321,1,3,,0,0,0
155528,1,3,,0,0,0
155649,1,3,,0,0,0
155873,1,3,,0,0,0
156223,1,3,,0,0,0
156655,1,3,,0,0,0
156907,1,3,,0,0,0
157289,1,3,,0,0,0
157511,1,3,,0,0,0
157788,1,3,,0,0,0
157986,1,3,,0,0,0
158308,1,3,,0,0,0
158518,1,3,,0,0,0
158752,1,3,,0,0,0
158867,1,3,,0,0,0
159278,1,3,,0,0,0
159736,1,3,,0,0,0
159963,1,3,,0,0,0
160401,1,3,,0,0,0
160860,1,3,,0,0,0
161033,1,3,,0,0,0
161375,1,3,,0,0,0
161599,1,3,,0,0,0
161916,1,3,,0,0,0
162151,1,3,,0,0,0
162327,1,3,,0,0,0
162524,1,3,,0,0,0
163051,1,3,,0,0,0
163316,1,3,,0,0,0
163608,1,3,,0,0,0
164061,1,3,,0,0,0
164380,1,3,,0,0,0
164613,1,3,,0,0,0
164922,1,3,,0,0,0
165260,1,3,,0,0,0
165575,1,3,,0,0,0
165998,1,3,,0,0,0
166338,1,3,,0,0,0
166511,1,3,,0,0,0
166958,1,3,,0,0,0
167320,1,3,,0,0,0
167635,1,3,,0,0,0
167899,1,3,,0,0,0
168114,1,3,,0,0,0
168308,1,3,,0,0,0
168725,1,3,,0,0,0
169045,1,3,,0,0,0
169494,1,3,,0,0,0
169939,1,3,,0,0,0
170372,1,3,,0,0,0
170608,1,3,,0,0,0
171023,1,3,,0,0,0
171393,1,3,,0,0,0
171830,1,3,,0,0,0
172148,1,3,,0,0,0
172433,1,3,,0,0,0
172662,1,3,,0,0,0
173026,1,3,,0,0,0
173427,1,3,,0,0,0
173796,1,3,,0,0,0
174083,1,3,,0,0,0
174388,1,3,,0,0,0
174593,1,3,,0,0,0
174868,1,3,,0,0,0
175122,1,3,,0,0,0
175586,1,3,,0,0,0
175812,1,3,,0,0,0
176196,1,3,,0,0,0
176409,1,3,,0,0,0
176849,1,3,,0,0,0
177128,1,3,,0,0,0
177336,1,3,,0,0,0
177538,1,3,,0,0,0
177765,1,3,,0,0,0
177867,1,3,,0,0,0
178065,1,3,,0,0,0
178543,1,3,,0,0,0
178898,1,3,,0,0,0
179102,1,3,,0,0,0
179294,1,3,,0,0,0
179389,1,3,,0,0,0
179860,1,3,,0,0,0
180187,1,3,,0,0,0
180563,1,3,,0,0,0
180849,1,3,,0,0,0
181106,1,3,,0,0,0
181307,1,3,,0,0,0
181742,1,3,,0,0,0
182049,1,3,,0,0,0
182480,1,3,,0,0,0
182910,1,3,,0,0,0
183382,1,3,,0,0,0
183563,1,3,,0,0,0
183810,1,3,,0,0,0
184215,1,3,,0,0,0
184571,1,3,,0,0,0
184974,1,3,,0,0,0
185188,1,3,,0,0,0
185329,1,3,,0,0,0
185738,1,3,,0,0,0
186186,1,3,,0,0,0
186580,1,3,,0,0,0
187010,1,3,,0,0,0
187252,1,3,,0,0,0
187364,1,3,,0,0,0
187851,1,3,,0,0,0
188118,1,3,,0,0,0
188383,1,3,,0,0,0
188710,1,3,,0,0,0
188997,1,3,,0,0,0
189103,1,3,,0,0,0
189356,1,3,,0,0,0
189685,1,3,,0,0,0
190160,1,3,,0,0,0
190422,1,3,,0,0,0
190628,1,3,,0,0,0
190730,1,3,,0,0,0
191230,1,3,,0,0,0
191513,1,3,,0,0,0
192049,1,3,,0,0,0
192383,1,3,,0,0,0
192602,1,3,,0,0,0
192757,1,3,,0,0,0
193212,1,3,,0,0,0
193694,1,3,,0,0,0
194062,1,3,,0,0,0
194440,1,3,,0,0,0
194686,1,3,,0,0,0
194931,1,3,,0,0,0
195233,1,3,,0,0,0
195739,1,3,,0,0,0
196004,1,3,,0,0,0
196266,1,3,,0,0,0
196515,1,3,,0,0,0
196626,1,3,,0,0,0
197014,1,3,,0,0,0
197422,1,3,,0,0,0
197773,1,3,,0,0,0
198273,1,3,,0,0,0
198480,1,3,,0,0,0
198691,1,3,,0,0,0
199062,1,3,,0,0,0
199369,1,3,,0,0,0
199692,1,3,,0,0,0
200054,1,3,,0,0,0
200302,1,3,,0,0,0
200471,1,3,,0,0,0
200985,1,3,,0,0,0
201522,1,3,,0,0,0
201890,1,3,,0,0,0
202150,1,3,,0,0,0
202647,1,3,,0,0,0
202895,1,3,,0,0,0
203110,1,3,,0,0,0
203529,1,3,,0,0,0
203861,1,3,,0,0,0
204238,1,3,,0,0,0
204532,1,3,,0,0,0
204703,1,3,,0,0,0
204993,1,3,,0,0,0
205445,1,3,,0,0,0
205974,1,3,,0,0,0
206370,1,3,,0,0,0
206692,1,3,,0,0,0
206937,1,3,,0,0,0
207380,1,3,,0,0,0
207661,1,3,,0,0,0
207858,1,3,,0,0,0
208269,1,3,,0,0,0
208578,1,3,,0,0,0
208716,1,3,,0,0,0
209074,1,3,,0,0,0
209575,1,3,,0,0,0
210042,1,3,,0,0,0
210289,1,3,,0,0,0
210717,1,3,,0,0,0
211000,1,3,,0,0,0
211368,1,3,,0,0,0
211596,1,3,,0,0,0
211799,1,3,,0,0,0
212213,1,3,,0,0,0
212695,1,3,,0,0,0
212959,1,3,,0,0,0
213364,1,3,,0,0,0
213752,1,3,,0,0,0
214088,1,3,,0,0,0
214496,1,3,,0,0,0
214927,1,3,,0,0,0
215191,1,3,,0,0,0
215552,1,3,,0,0,0
216080,1,3,,0,0,0
216547,1,3,,0,0,0
216999,1,3,,0,0,0
217243,1,3,,0,0,0
217359,1,3,,0,0,0
217675,1,3,,0,0,0
218177,1,3,,0,0,0
218509,1,3,,0,0,0
218982,1,3,,0,0,0
219340,1,3,,0,0,0
219530,1,3,,0,0,0
219919,1,3,,0,0,0
220300,1,3,,0,0,0
220764,1,3,,0,0,0
221203,1,3,,0,0,0
221675,1,3,,0,0,0
221843,1,3,,0,0,0
222212,1,3,,0,0,0
222697,1,3,,0,0,0
222973,1,3,,0,0,0
223255,1,3,,0,0,0
223649,1,3,,0,0,0
223867,1,3,,0,0,0
224097,1,3,,0,0,0
224514,1,3,,0,0,0
224739,1,3,,0,0,0
225149,1,3,,0,0,0
225487,1,3,,0,0,0
225750,1,3,,0,0,0
226136,1,3,,0,0,0
226433,1,3,,0,0,0
226852,1,3,,0,0,0
227345,1,3,,0,0,0
227594,1,3,,0,0,0
227780,1,3,,0,0,0
228139,1,3,,0,0,0
228616,1,3,,0,0,0
229048,1,3,,0,0,0
229360,1,3,,0,0,0
229802,1,3,,0,0,0
230048,1,3,,0,0,0
230495,1,3,,0,0,0
230834,1,3,,0,0,0
231251,1,3,,0,0,0
231659,1,3,,0,0,0
232134,1,3,,0,0,0
232347,1,3,,0,0,0
232726,1,3,,0,0,0
233199,1,3,,0,0,0
233697,1,3,,0,0,0
234025,1,3,,0,0,0
234324,1,3,,0,0,0
234510,1,3,,0,0,0
234838,1,3,,0,0,0
235134,1,3,,0,0,0
235503,1,3,,0,0,0
235801,1,3,,0,0,0
236178,1,3,,0,0,0
236325,1,3,,0,0,0
236597,1,3,,0,0,0
236845,1,3,,0,0,0
237170,1,3,,0,0,0
237558,1,3,,0,0,0
238090,1,3,,0,0,0
238311,1,3,,0,0,0
238730,1,3,,0,0,0
239039,1,3,,0,0,0
239355,1,3,,0,0,0
239870,1,3,,0,0,0
240177,1,3,,0,0,0
240291,1,3,,0,0,0
240790,1,3,,0,0,0
241306,1,3,,0,0,0
241596,1,3,,0,0,0
242097,1,3,,0,0,0
242407,1,3,,0,0,0
242674,1,3,,0,0,0
243037,1,3,,0,0,0
243492,1,3,,0,0,0
243940,1,3,,0,0,0
244382,1,3,,0,0,0
244640,1,3,,0,0,0
244850,1,3,,0,0,0
245272,1,3,,0,0,0
245584,1,3,,0,0,0
246031,1,3,,0,0,0
246553,1,3,,0,0,0
247017,1,3,,0,0,0
247183,1,3,,0,0,0
247557,1,3,,0,0,0
247921,1,3,,0,0,0
248339,1,3,,0,0,0
248851,1,3,,0,0,0
249262,1,3,,0,0,0
249384,1,3,,0,0,0
249764,1,3,,0,0,0
250142,1,3,,0,0,0
250382,1,3,,0,0,0
250767,1,3,,0,0,0
250962,1,3,,0,0,0
251070,1,3,,0,0,0
251518,1,3,,0,0,0
251997,1,3,,0,0,0
252402,1,3,,0,0,0
252715,1,3,,0,0,0
253065,1,3,,0,0,0
253183,1,3,,0,0,0
253508,1,3,,0,0,0
253727,1,3,,0,0,0
253973,1,3,,0,0,0
254329,1,3,,0,0,0
254623,1,3,,0,0,0
254781,1,3,,0,0,0
255198,1,3,,0,0,0
255534,1,3,,0,0,0
255815,1,3,,0,0,0
256300,1,3,,0,0,0
256801,1,3,,0,0,0
256914,1,3,,0,0,0
257134,1,3,,0,0,0
257396,1,3,,0,0,0
257776,1,3,,0,0,0
258117,1,3,,0,0,0
258504,1,3,,0,0,0
258757,1,3,,0,0,0
259251,1,3,,0,0,0
259695,1,3,,0,0,0
260058,1,3,,0,0,0
260391,1,3,,0,0,0
260902,1,3,,0,0,0
261114,1,3,,0,0,0
261376,1,3,,0,0,0
261760,1,3,,0,0,0
262001,1,3,,0,0,0
262469,1,3,,0,0,0
262825,1,3,,0,0,0
263021,1,3,,0,0,0
263457,1,3,,0,0,0
263946,1,3,,0,0,0
264474,1,3,,0,0,0
264702,1,3,,0,0,0
264997,1,3,,0,0,0
265242,1,3,,0,0,0
265561,1,3,,0,0,0
265994,1,3,,0,0,0
266405,1,3,,0,0,0
266625,1,3,,0,0,0
267101,1,3,,0,0,0
267267,1,3,,0,0,0
267516,1,3,,0,0,0
268029,1,3,,0,0,0
268290,1,3,,0,0,0
268670,1,3,,0,0,0
269093,1,3,,0,0,0
269288,1,3,,0,0,0
269597,1,3,,0,0,0
269876,1,3,,0,0,0
270332,1,3,,0,0,0
270635,1,3,,0,0,0
271090,1,3,,0,0,0
271290,1,3,,0,0,0
271834,1,3,,0,0,0
272218,1,3,,0,0,0
272751,1,3,,0,0,0
273145,1,3,,0,0,0
273446,1,3,,0,0,0
273565,1,3,,0,0,0
273955,1,3,,0,0,0
274189,1,3,,0,0,0
274559,1,3,,0,0,0
274879,1,3,,0,0,0
275278,1,3,,0,0,0
275460,1,3,,0,0,0
275782,1,3,,0,0,0
276318,1,3,,0,0,0
276750,1,3,,0,0,0
277102,1,3,,0,0,0
277323,1,3,,0,0,0
277540,1,3,,0,0,0
277896,1,3,,0,0,0
278310,1,3,,0,0,0
278769,1,3,,0,0,0
278985,1,3,,0,0,0
279394,1,3,,0,0,0
279628,1,3,,0,0,0
279849,1,3,,0,0,0
280103,1,3,,0,0,0
280530,1,3,,0,0,0
280922,1,3,,0,0,0
281401,1,3,,0,0,0
281565,1,3,,0,0,0
282059,1,3,,0,0,0
282617,1,3,,0,0,0
282934,1,3,,0,0,0
283161,1,3,,0,0,0
283415,1,3,,0,0,0
283526,1,3,,0,0,0
283780,1,3,,0,0,0
284214,1,3,,0,0,0
284445,1,3,,0,0,0
284929,1,3,,0,0,0
285295,1,3,,0,0,0
285456,1,3,,0,0,0
285839,1,3,,0,0,0
286346,1,3,,0,0,0
286754,1,3,,0,0,0
287128,1,3,,0,0,0
287332,1,3,,0,0,0
287528,1,3,,0,0,0
287839,1,3,,0,0,0
288195,1,3,,0,0,0
288506,1,3,,0,0,0
288853,1,3,,0,0,0
289189,1,3,,0,0,0
289306,1,3,,0,0,0
289564,1,3,,0,0,0
289978,1,3,,0,0,0
290387,1,3,,0,0,0
290630,1,3,,0,0,0
290928,1,3,,0,0,0
291074,1,3,,0,0,0
291435,1,3,,0,0,0
291922,1,3,,0,0,0
292151,1,3,,0,0,0
292630,1,3,,0,0,0
292854,1,3,,0,0,0
293080,1,3,,0,0,0
293560,1,3,,0,0,0
293985,1,3,,0,0,0
294517,1,3,,0,0,0
295072,1,3,,0,0,0
295477,1,3,,0,0,0
295747,1,3,,0,0,0
295976,1,3,,0,0,0
296407,1,3,,0,0,0
296778,1,3,,0,0,0
297045,1,3,,0,0,0
297479,1,3,,0,0,0
297666,1,3,,0,0,0
298108,1,3,,0,0,0
298396,1,3,,0,0,0
298658,1,3,,0,0,0
299005,1,3,,0,0,0
299383,1,3,,0,0,0
299548,1,3,,0,0,0
299919,1,3,,0,0,0
300356,1,3,,0,0,0
300604,1,3,,0,0,0
300919,1,3,,0,0,0
301188,1,3,,0,0,0
301403,1,3,,0,0,0
301707,1,3,,0,0,0
301948,1,3,,0,0,0
302354,1,3,,0,0,0
302714,1,3,,0,0,0
302956,1,3,,0,0,0
303133,1,3,,0,0,0
303415,1,3,,0,0,0
303655,1,3,,0,0,0
303857,1,3,,0,0,0
304134,1,3,,0,0,0
304577,1,3,,0,0,0
304710,1,3,,0,0,0
305013,1,3,,0,0,0
305236,1,3,,0,0,0
305629,1,3,,0,0,0
305991,1,3,,0,0,0
306334,1,3,,0,0,0
306538,1,3,,0,0,0
306787,1,3,,0,0,0
307157,1,3,,0,0,0
307681,1,3,,0,0,0
308022,1,3,,0,0,0
308540,1,3,,0,0,0
308667,1,3,,0,0,0
309155,1,3,,0,0,0
309612,1,3,,0,0,0
